,transaction_id,card_id,transaction_date,transaction_time,payment_method,full_price,forma_bandeira,forma_pagamento,bandeira
27681,3962019-04-1217:52:35,5072,2019-04-12,17:52:35,Cartão,5.0,debito - visa,debito,visa
27682,3962019-04-1218:06:25,0,2019-04-12,18:06:25,Dinheiro,7.5,credito - visa,credito,visa
27683,3962019-04-1312:02:27,0,2019-04-13,12:02:27,Dinheiro,6.2,credito - visa,credito,visa
27684,3962019-04-1312:31:58,0,2019-04-13,12:31:58,Dinheiro,6.2,credito - elo,credito,elo
27685,3962019-04-1314:39:00,5108,2019-04-13,14:39:00,Cartão,8.0,credito - visa,credito,visa
27686,3962019-04-1411:53:46,8098,2019-04-14,11:53:46,Cartão,5.0,credito - mastercard,credito,mastercard
27687,3962019-04-1509:15:53,0,2019-04-15,09:15:53,Dinheiro,3.1,voucher - alelo,voucher,alelo
27688,3962019-04-1707:59:11,8386,2019-04-17,07:59:11,Cartão,8.25,voucher - alelo,voucher,alelo
27689,3962019-04-1708:27:10,5397,2019-04-17,08:27:10,Cartão,7.5,debito - visa,debito,visa
27690,3962019-04-1909:15:53,0,2019-04-19,09:15:53,Dinheiro,3.1,debito - elo,debito,elo
27691,3962019-04-2007:05:55,0,2019-04-20,07:05:55,Dinheiro,4.0,debito - elo,debito,elo
27692,3962019-04-2009:22:48,0,2019-04-20,09:22:48,Dinheiro,19.15,voucher - alelo,voucher,alelo
27693,3962019-04-2013:51:55,0,2019-04-20,13:51:55,Dinheiro,2.5,voucher - sodexo,voucher,sodexo
27694,3962019-04-2310:02:06,0,2019-04-23,10:02:06,Dinheiro,5.95,voucher - sodexo,voucher,sodexo
27695,3962019-04-2508:45:20,0,2019-04-25,08:45:20,Dinheiro,8.0,voucher - vr,voucher,vr
27696,3962019-04-2712:33:48,0,2019-04-27,12:33:48,Dinheiro,6.0,voucher - alelo,voucher,alelo
27697,3962019-04-2715:30:30,0,2019-04-27,15:30:30,Dinheiro,7.0,debito - elo,debito,elo
27698,3962019-04-2718:57:37,47,2019-04-27,18:57:37,Cartão,6.0,voucher - ticket,voucher,ticket
27699,3962019-04-2811:35:01,5232,2019-04-28,11:35:01,Cartão,6.0,voucher - alelo,voucher,alelo
27700,3962019-04-2912:24:36,0,2019-04-29,12:24:36,Dinheiro,3.0,debito - mastercard,debito,mastercard
27701,39622019-04-2609:41:43,0,2019-04-26,09:41:43,Dinheiro,5.0,debito - visa,debito,visa
27702,39632019-04-2607:05:41,0,2019-04-26,07:05:41,Dinheiro,3.5,credito - visa,credito,visa
27703,39642019-04-2409:04:27,0,2019-04-24,09:04:27,Dinheiro,2.5,voucher - vr,voucher,vr
27704,39652019-04-2610:25:45,0,2019-04-26,10:25:45,Dinheiro,7.5,voucher - ticket,voucher,ticket
27705,39662019-04-2314:43:50,0,2019-04-23,14:43:50,Dinheiro,5.0,debito - mastercard,debito,mastercard
27706,39672019-04-2616:12:02,236,2019-04-26,16:12:02,Cartão,5.0,voucher - vr,voucher,vr
27707,39682019-04-2910:55:25,158,2019-04-29,10:55:25,Cartão,2.5,credito - visa,credito,visa
27708,39692019-04-2810:40:45,0,2019-04-28,10:40:45,Dinheiro,6.0,voucher - vr,voucher,vr
27709,39702019-04-2513:28:38,634,2019-04-25,13:28:38,Cartão,2.0,credito - mastercard,credito,mastercard
27710,39712019-04-2714:57:29,761,2019-04-27,14:57:29,Cartão,4.4,voucher - ticket,voucher,ticket
27711,3972019-04-0212:24:39,5294,2019-04-02,12:24:39,Cartão,10.25,credito - elo,credito,elo
27712,3972019-04-0514:50:51,350,2019-04-05,14:50:51,Cartão,7.0,voucher - sodexo,voucher,sodexo
27713,3972019-04-0617:38:42,8463,2019-04-06,17:38:42,Cartão,3.0,voucher - vr,voucher,vr
27714,3972019-04-0709:11:42,98,2019-04-07,09:11:42,Cartão,9.25,credito - visa,credito,visa
27715,3972019-04-0718:18:28,0,2019-04-07,18:18:28,Dinheiro,3.1,voucher - ticket,voucher,ticket
27716,3972019-04-0811:11:39,5115,2019-04-08,11:11:39,Cartão,5.85,credito - visa,credito,visa
27717,3972019-04-0812:37:51,0,2019-04-08,12:37:51,Dinheiro,6.0,debito - mastercard,debito,mastercard
27718,3972019-04-0814:14:31,726,2019-04-08,14:14:31,Cartão,3.1,voucher - sodexo,voucher,sodexo
27719,3972019-04-0913:57:01,0,2019-04-09,13:57:01,Dinheiro,2.5,credito - elo,credito,elo
27720,3972019-04-0920:01:09,0,2019-04-09,20:01:09,Dinheiro,2.2,credito - elo,credito,elo
27721,3972019-04-1012:59:40,5070,2019-04-10,12:59:40,Cartão,2.55,credito - visa,credito,visa
27722,3972019-04-1013:23:08,670,2019-04-10,13:23:08,Cartão,2.5,voucher - vr,voucher,vr
27723,3972019-04-1017:17:41,0,2019-04-10,17:17:41,Dinheiro,4.0,voucher - vr,voucher,vr
27724,3972019-04-1113:05:19,0,2019-04-11,13:05:19,Dinheiro,3.0,debito - mastercard,debito,mastercard
27725,3972019-04-1115:19:35,0,2019-04-11,15:19:35,Dinheiro,6.0,voucher - vr,voucher,vr
27726,3972019-04-1214:20:32,0,2019-04-12,14:20:32,Dinheiro,3.75,credito - elo,credito,elo
27727,3972019-04-1214:53:49,0,2019-04-12,14:53:49,Dinheiro,6.0,voucher - alelo,voucher,alelo
27728,3972019-04-1314:59:09,0,2019-04-13,14:59:09,Dinheiro,4.0,credito - elo,credito,elo
27729,3972019-04-1316:49:09,5862,2019-04-13,16:49:09,Cartão,2.5,voucher - ticket,voucher,ticket
27730,3972019-04-1419:17:38,0,2019-04-14,19:17:38,Dinheiro,7.5,debito - elo,debito,elo
27731,3972019-04-1509:21:51,0,2019-04-15,09:21:51,Dinheiro,2.2,debito - elo,debito,elo
27732,3972019-04-1510:48:26,0,2019-04-15,10:48:26,Dinheiro,5.75,debito - elo,debito,elo
27733,3972019-04-1710:53:34,0,2019-04-17,10:53:34,Dinheiro,5.0,debito - visa,debito,visa
27734,3972019-04-1909:21:51,0,2019-04-19,09:21:51,Dinheiro,2.2,debito - visa,debito,visa
27735,3972019-04-2008:46:08,0,2019-04-20,08:46:08,Dinheiro,7.5,voucher - sodexo,voucher,sodexo
27736,3972019-04-2015:32:05,0,2019-04-20,15:32:05,Dinheiro,3.5,debito - visa,debito,visa
27737,3972019-04-2108:17:45,0,2019-04-21,08:17:45,Dinheiro,2.2,voucher - alelo,voucher,alelo
27738,3972019-04-2308:54:46,0,2019-04-23,08:54:46,Dinheiro,37.0,voucher - alelo,voucher,alelo
27739,3972019-04-2315:55:54,0,2019-04-23,15:55:54,Dinheiro,5.1,credito - mastercard,credito,mastercard
27740,3972019-04-2510:02:55,0,2019-04-25,10:02:55,Dinheiro,3.0,voucher - ticket,voucher,ticket
27741,3972019-04-2715:00:45,0,2019-04-27,15:00:45,Dinheiro,9.0,voucher - alelo,voucher,alelo
27742,3972019-04-2718:56:07,8010,2019-04-27,18:56:07,Cartão,4.4,credito - visa,credito,visa
27743,3972019-04-2811:26:07,5210,2019-04-28,11:26:07,Cartão,2.0,debito - visa,debito,visa
27744,3972019-04-2813:28:04,0,2019-04-28,13:28:04,Dinheiro,7.5,voucher - ticket,voucher,ticket
27745,39722019-04-2910:33:57,0,2019-04-29,10:33:57,Dinheiro,7.5,debito - mastercard,debito,mastercard
27746,39732019-04-2207:09:31,0,2019-04-22,07:09:31,Dinheiro,3.0,voucher - vr,voucher,vr
27747,39742019-04-2219:09:38,0,2019-04-22,19:09:38,Dinheiro,2.5,credito - visa,credito,visa
27748,39752019-04-2417:27:05,0,2019-04-24,17:27:05,Dinheiro,8.5,debito - visa,debito,visa
27749,39762019-04-2319:34:46,0,2019-04-23,19:34:46,Dinheiro,7.9,voucher - sodexo,voucher,sodexo
27750,39772019-04-2414:57:32,534,2019-04-24,14:57:32,Cartão,3.5,voucher - sodexo,voucher,sodexo
27751,39782019-04-2317:11:37,505,2019-04-23,17:11:37,Cartão,5.0,debito - visa,debito,visa
27752,39792019-04-2710:58:08,0,2019-04-27,10:58:08,Dinheiro,3.0,credito - elo,credito,elo
27753,39802019-04-2316:42:35,374,2019-04-23,16:42:35,Cartão,4.4,credito - visa,credito,visa
27754,39812019-04-2909:52:23,0,2019-04-29,09:52:23,Dinheiro,4.4,credito - elo,credito,elo
27755,3982019-04-0217:20:29,5084,2019-04-02,17:20:29,Cartão,6.0,debito - mastercard,debito,mastercard
27756,3982019-04-0415:03:17,204,2019-04-04,15:03:17,Cartão,12.75,voucher - alelo,voucher,alelo
27757,3982019-04-0617:42:23,8210,2019-04-06,17:42:23,Cartão,3.0,credito - visa,credito,visa
27758,3982019-04-0710:34:04,217,2019-04-07,10:34:04,Cartão,2.5,debito - elo,debito,elo
27759,3982019-04-0713:46:21,0,2019-04-07,13:46:21,Dinheiro,3.0,debito - elo,debito,elo
27760,3982019-04-0812:25:38,766,2019-04-08,12:25:38,Cartão,3.0,debito - visa,debito,visa
27761,3982019-04-0815:33:09,5231,2019-04-08,15:33:09,Cartão,3.0,debito - elo,debito,elo
27762,3982019-04-0818:19:59,0,2019-04-08,18:19:59,Dinheiro,7.5,credito - visa,credito,visa
27763,3982019-04-0912:30:23,5313,2019-04-09,12:30:23,Cartão,7.5,debito - mastercard,debito,mastercard
27764,3982019-04-0918:39:32,0,2019-04-09,18:39:32,Dinheiro,6.8,voucher - sodexo,voucher,sodexo
27765,3982019-04-1013:47:07,0,2019-04-10,13:47:07,Dinheiro,2.5,credito - visa,credito,visa
27766,3982019-04-1014:46:26,0,2019-04-10,14:46:26,Dinheiro,7.0,credito - visa,credito,visa
27767,3982019-04-1015:29:50,5229,2019-04-10,15:29:50,Cartão,7.75,debito - elo,debito,elo
27768,3982019-04-1114:28:44,0,2019-04-11,14:28:44,Dinheiro,5.0,credito - elo,credito,elo
27769,3982019-04-1115:12:11,0,2019-04-11,15:12:11,Dinheiro,5.0,debito - mastercard,debito,mastercard
27770,3982019-04-1211:29:50,0,2019-04-12,11:29:50,Dinheiro,7.0,credito - visa,credito,visa
27771,3982019-04-1216:32:49,0,2019-04-12,16:32:49,Dinheiro,4.9,voucher - sodexo,voucher,sodexo
27772,3982019-04-1313:07:18,5348,2019-04-13,13:07:18,Cartão,7.5,credito - mastercard,credito,mastercard
27773,3982019-04-1316:29:23,8311,2019-04-13,16:29:23,Cartão,3.5,credito - mastercard,credito,mastercard
27774,3982019-04-1411:44:43,0,2019-04-14,11:44:43,Dinheiro,7.5,debito - elo,debito,elo
27775,3982019-04-1508:37:51,0,2019-04-15,08:37:51,Dinheiro,3.5,debito - mastercard,debito,mastercard
27776,3982019-04-1608:02:36,5105,2019-04-16,08:02:36,Cartão,3.5,credito - mastercard,credito,mastercard
27777,3982019-04-1706:39:55,0,2019-04-17,06:39:55,Dinheiro,8.0,debito - visa,debito,visa
27778,3982019-04-1908:37:51,0,2019-04-19,08:37:51,Dinheiro,3.5,voucher - vr,voucher,vr
27779,3982019-04-2008:53:40,8500,2019-04-20,08:53:40,Cartão,6.0,voucher - sodexo,voucher,sodexo
27780,3982019-04-2019:29:27,323,2019-04-20,19:29:27,Cartão,2.5,credito - elo,credito,elo
27781,3982019-04-2107:10:09,5146,2019-04-21,07:10:09,Cartão,5.1,voucher - ticket,voucher,ticket
27782,3982019-04-2211:03:03,8204,2019-04-22,11:03:03,Cartão,9.0,debito - mastercard,debito,mastercard
27783,3982019-04-2219:13:14,645,2019-04-22,19:13:14,Cartão,8.0,debito - mastercard,debito,mastercard
27784,3982019-04-2608:40:32,5389,2019-04-26,08:40:32,Cartão,4.0,debito - mastercard,debito,mastercard
27785,3982019-04-2717:00:19,5763,2019-04-27,17:00:19,Cartão,6.5,voucher - ticket,voucher,ticket
27786,3982019-04-2717:38:52,8353,2019-04-27,17:38:52,Cartão,2.5,debito - visa,debito,visa
27787,3982019-04-2811:56:56,5917,2019-04-28,11:56:56,Cartão,6.75,voucher - vr,voucher,vr
27788,3982019-04-2815:09:30,0,2019-04-28,15:09:30,Dinheiro,7.5,voucher - vr,voucher,vr
27789,39822019-04-2916:11:47,439,2019-04-29,16:11:47,Cartão,6.0,voucher - vr,voucher,vr
27790,39832019-04-2309:03:22,0,2019-04-23,09:03:22,Dinheiro,6.0,credito - visa,credito,visa
27791,39842019-04-2518:04:15,296,2019-04-25,18:04:15,Cartão,3.0,voucher - sodexo,voucher,sodexo
27792,39852019-04-2308:24:38,201,2019-04-23,08:24:38,Cartão,4.9,debito - elo,debito,elo
27793,39862019-04-2913:51:37,0,2019-04-29,13:51:37,Dinheiro,9.5,debito - mastercard,debito,mastercard
27794,39872019-04-2716:30:32,674,2019-04-27,16:30:32,Cartão,5.0,credito - elo,credito,elo
27795,39882019-04-2512:17:25,0,2019-04-25,12:17:25,Dinheiro,5.1,voucher - alelo,voucher,alelo
27796,39892019-04-2310:49:21,738,2019-04-23,10:49:21,Cartão,10.75,voucher - vr,voucher,vr
27797,39902019-04-2819:21:38,0,2019-04-28,19:21:38,Dinheiro,2.45,debito - visa,debito,visa
27798,39912019-04-2911:00:34,0,2019-04-29,11:00:34,Dinheiro,3.1,credito - visa,credito,visa
27799,3992019-04-0107:08:56,5895,2019-04-01,07:08:56,Cartão,6.2,voucher - alelo,voucher,alelo
27800,3992019-04-0314:45:28,260,2019-04-03,14:45:28,Cartão,3.0,voucher - ticket,voucher,ticket
27801,3992019-04-0318:40:54,8320,2019-04-03,18:40:54,Cartão,6.0,credito - mastercard,credito,mastercard
27802,3992019-04-0707:04:51,501,2019-04-07,07:04:51,Cartão,4.4,voucher - sodexo,voucher,sodexo
27803,3992019-04-0719:30:39,0,2019-04-07,19:30:39,Dinheiro,3.5,credito - elo,credito,elo
27804,3992019-04-0812:31:29,0,2019-04-08,12:31:29,Dinheiro,5.0,debito - elo,debito,elo
27805,3992019-04-0814:03:58,8008,2019-04-08,14:03:58,Cartão,3.5,voucher - vr,voucher,vr
27806,3992019-04-0814:19:17,697,2019-04-08,14:19:17,Cartão,11.75,voucher - ticket,voucher,ticket
27807,3992019-04-0911:53:16,0,2019-04-09,11:53:16,Dinheiro,2.2,debito - elo,debito,elo
27808,3992019-04-0919:05:13,5824,2019-04-09,19:05:13,Cartão,2.5,voucher - vr,voucher,vr
27809,3992019-04-1017:06:31,8131,2019-04-10,17:06:31,Cartão,23.0,credito - mastercard,credito,mastercard
27810,3992019-04-1017:32:58,0,2019-04-10,17:32:58,Dinheiro,3.1,credito - mastercard,credito,mastercard
27811,3992019-04-1018:55:13,0,2019-04-10,18:55:13,Dinheiro,7.5,voucher - vr,voucher,vr
27812,3992019-04-1114:32:33,5026,2019-04-11,14:32:33,Cartão,3.0,credito - visa,credito,visa
27813,3992019-04-1115:32:00,0,2019-04-11,15:32:00,Dinheiro,9.75,credito - mastercard,credito,mastercard
27814,3992019-04-1215:45:14,0,2019-04-12,15:45:14,Dinheiro,13.95,voucher - alelo,voucher,alelo
27815,3992019-04-1218:27:09,5162,2019-04-12,18:27:09,Cartão,3.1,credito - elo,credito,elo
27816,3992019-04-1315:04:04,0,2019-04-13,15:04:04,Dinheiro,4.55,debito - visa,debito,visa
27817,3992019-04-1317:26:50,0,2019-04-13,17:26:50,Dinheiro,7.5,voucher - vr,voucher,vr
27818,3992019-04-1419:02:44,0,2019-04-14,19:02:44,Dinheiro,2.2,debito - visa,debito,visa
27819,3992019-04-1607:36:17,558,2019-04-16,07:36:17,Cartão,7.5,debito - visa,debito,visa
27820,3992019-04-1907:30:47,5418,2019-04-19,07:30:47,Cartão,5.85,credito - visa,credito,visa
27821,3992019-04-1908:49:25,8079,2019-04-19,08:49:25,Cartão,11.75,voucher - alelo,voucher,alelo
27822,3992019-04-2007:56:24,0,2019-04-20,07:56:24,Dinheiro,18.05,voucher - alelo,voucher,alelo
27823,3992019-04-2012:34:03,368,2019-04-20,12:34:03,Cartão,2.2,voucher - ticket,voucher,ticket
27824,3992019-04-2109:54:12,0,2019-04-21,09:54:12,Dinheiro,25.0,credito - elo,credito,elo
27825,3992019-04-2408:41:57,0,2019-04-24,08:41:57,Dinheiro,7.35,credito - elo,credito,elo
27826,3992019-04-2410:36:12,0,2019-04-24,10:36:12,Dinheiro,6.2,voucher - sodexo,voucher,sodexo
27827,3992019-04-2715:24:09,0,2019-04-27,15:24:09,Dinheiro,5.85,voucher - vr,voucher,vr
27828,3992019-04-2717:30:41,486,2019-04-27,17:30:41,Cartão,9.25,credito - visa,credito,visa
27829,3992019-04-2717:35:06,0,2019-04-27,17:35:06,Dinheiro,3.0,debito - elo,debito,elo
27830,3992019-04-2909:15:50,0,2019-04-29,09:15:50,Dinheiro,6.0,voucher - vr,voucher,vr
27831,3992019-04-2911:47:15,5246,2019-04-29,11:47:15,Cartão,3.0,credito - elo,credito,elo
27832,39922019-04-2708:11:27,0,2019-04-27,08:11:27,Dinheiro,3.5,voucher - sodexo,voucher,sodexo
27833,39932019-04-2507:31:02,0,2019-04-25,07:31:02,Dinheiro,4.75,voucher - alelo,voucher,alelo
27834,39942019-04-2210:27:06,0,2019-04-22,10:27:06,Dinheiro,2.0,credito - mastercard,credito,mastercard
27835,39952019-04-2309:28:29,238,2019-04-23,09:28:29,Cartão,3.5,debito - elo,debito,elo
27836,39962019-04-2507:39:33,288,2019-04-25,07:39:33,Cartão,7.5,debito - mastercard,debito,mastercard
27837,39972019-04-2612:56:45,211,2019-04-26,12:56:45,Cartão,8.1,credito - visa,credito,visa
27838,39982019-04-2407:41:22,388,2019-04-24,07:41:22,Cartão,2.5,credito - visa,credito,visa
27839,39992019-04-2216:22:01,0,2019-04-22,16:22:01,Dinheiro,4.0,credito - visa,credito,visa
27840,40002019-04-2808:01:54,0,2019-04-28,08:01:54,Dinheiro,6.2,voucher - sodexo,voucher,sodexo
27841,40012019-04-2210:26:40,479,2019-04-22,10:26:40,Cartão,7.0,credito - mastercard,credito,mastercard
27842,4002019-04-0209:21:45,8481,2019-04-02,09:21:45,Cartão,6.0,credito - elo,credito,elo
27843,4002019-04-0313:09:19,5056,2019-04-03,13:09:19,Cartão,2.5,debito - visa,debito,visa
27844,4002019-04-0417:54:56,263,2019-04-04,17:54:56,Cartão,2.5,voucher - sodexo,voucher,sodexo
27845,4002019-04-0709:46:24,43,2019-04-07,09:46:24,Cartão,3.0,voucher - ticket,voucher,ticket
27846,4002019-04-0712:48:04,0,2019-04-07,12:48:04,Dinheiro,4.6,voucher - vr,voucher,vr
27847,4002019-04-0813:06:30,0,2019-04-08,13:06:30,Dinheiro,14.0,voucher - sodexo,voucher,sodexo
27848,4002019-04-0819:09:05,0,2019-04-08,19:09:05,Dinheiro,3.5,voucher - sodexo,voucher,sodexo
27849,4002019-04-0819:32:45,5467,2019-04-08,19:32:45,Cartão,5.0,voucher - ticket,voucher,ticket
27850,4002019-04-0911:03:20,0,2019-04-09,11:03:20,Dinheiro,4.25,credito - elo,credito,elo
27851,4002019-04-0912:42:39,0,2019-04-09,12:42:39,Dinheiro,2.5,debito - visa,debito,visa
27852,4002019-04-1015:27:02,0,2019-04-10,15:27:02,Dinheiro,9.5,credito - elo,credito,elo
27853,4002019-04-1016:27:01,5145,2019-04-10,16:27:01,Cartão,9.5,credito - mastercard,credito,mastercard
27854,4002019-04-1019:40:16,0,2019-04-10,19:40:16,Dinheiro,3.0,voucher - alelo,voucher,alelo
27855,4002019-04-1115:14:52,5776,2019-04-11,15:14:52,Cartão,3.0,voucher - alelo,voucher,alelo
27856,4002019-04-1119:08:16,8246,2019-04-11,19:08:16,Cartão,12.85,debito - elo,debito,elo
27857,4002019-04-1214:03:52,8405,2019-04-12,14:03:52,Cartão,2.5,credito - mastercard,credito,mastercard
27858,4002019-04-1218:16:13,0,2019-04-12,18:16:13,Dinheiro,4.0,debito - mastercard,debito,mastercard
27859,4002019-04-1311:42:07,0,2019-04-13,11:42:07,Dinheiro,8.25,credito - elo,credito,elo
27860,4002019-04-1318:34:55,8275,2019-04-13,18:34:55,Cartão,18.15,voucher - ticket,voucher,ticket
27861,4002019-04-1419:34:19,0,2019-04-14,19:34:19,Dinheiro,4.25,credito - visa,credito,visa
27862,4002019-04-1508:04:05,0,2019-04-15,08:04:05,Dinheiro,2.5,credito - visa,credito,visa
27863,4002019-04-1611:18:27,0,2019-04-16,11:18:27,Dinheiro,6.5,debito - elo,debito,elo
27864,4002019-04-1707:21:41,0,2019-04-17,07:21:41,Dinheiro,3.0,voucher - sodexo,voucher,sodexo
27865,4002019-04-2007:05:24,0,2019-04-20,07:05:24,Dinheiro,7.0,credito - elo,credito,elo
27866,4002019-04-2008:01:16,0,2019-04-20,08:01:16,Dinheiro,9.5,debito - elo,debito,elo
27867,4002019-04-2013:03:28,0,2019-04-20,13:03:28,Dinheiro,3.75,debito - mastercard,debito,mastercard
27868,4002019-04-2407:13:26,0,2019-04-24,07:13:26,Dinheiro,2.5,debito - elo,debito,elo
27869,4002019-04-2608:37:10,0,2019-04-26,08:37:10,Dinheiro,4.0,voucher - sodexo,voucher,sodexo
27870,4002019-04-2708:20:25,0,2019-04-27,08:20:25,Dinheiro,3.0,debito - mastercard,debito,mastercard
27871,4002019-04-2712:40:32,0,2019-04-27,12:40:32,Dinheiro,6.0,credito - elo,credito,elo
27872,4002019-04-2716:50:11,0,2019-04-27,16:50:11,Dinheiro,7.5,debito - mastercard,debito,mastercard
27873,4002019-04-2814:05:01,0,2019-04-28,14:05:01,Dinheiro,2.5,debito - mastercard,debito,mastercard
27874,4002019-04-2913:37:52,5913,2019-04-29,13:37:52,Cartão,4.0,debito - mastercard,debito,mastercard
27875,40022019-04-2513:23:22,176,2019-04-25,13:23:22,Cartão,7.5,voucher - alelo,voucher,alelo
27876,40032019-04-2317:55:08,0,2019-04-23,17:55:08,Dinheiro,6.75,credito - mastercard,credito,mastercard
27877,40042019-04-2213:35:17,0,2019-04-22,13:35:17,Dinheiro,5.0,voucher - vr,voucher,vr
27878,40052019-04-2916:30:14,414,2019-04-29,16:30:14,Cartão,3.1,debito - mastercard,debito,mastercard
27879,40062019-04-2312:09:34,0,2019-04-23,12:09:34,Dinheiro,3.0,debito - visa,debito,visa
27880,40072019-04-2416:36:33,0,2019-04-24,16:36:33,Dinheiro,2.5,credito - visa,credito,visa
27881,40082019-04-2210:44:15,716,2019-04-22,10:44:15,Cartão,3.0,voucher - alelo,voucher,alelo
27882,40092019-04-2310:39:46,0,2019-04-23,10:39:46,Dinheiro,6.0,credito - visa,credito,visa
27883,40102019-04-2511:14:56,0,2019-04-25,11:14:56,Dinheiro,6.2,credito - mastercard,credito,mastercard
27884,40112019-04-2218:31:55,0,2019-04-22,18:31:55,Dinheiro,2.5,voucher - ticket,voucher,ticket
27885,4012019-04-0219:11:40,730,2019-04-02,19:11:40,Cartão,4.0,debito - visa,debito,visa
27886,4012019-04-0511:33:32,8210,2019-04-05,11:33:32,Cartão,2.5,credito - visa,credito,visa
27887,4012019-04-0613:49:35,5644,2019-04-06,13:49:35,Cartão,5.0,debito - visa,debito,visa
27888,4012019-04-0712:46:28,0,2019-04-07,12:46:28,Dinheiro,2.5,debito - visa,debito,visa
27889,4012019-04-0714:16:15,688,2019-04-07,14:16:15,Cartão,5.75,credito - visa,credito,visa
27890,4012019-04-0811:01:41,5641,2019-04-08,11:01:41,Cartão,6.2,credito - elo,credito,elo
27891,4012019-04-0815:22:19,0,2019-04-08,15:22:19,Dinheiro,2.5,voucher - vr,voucher,vr
27892,4012019-04-0816:56:18,210,2019-04-08,16:56:18,Cartão,3.75,credito - mastercard,credito,mastercard
27893,4012019-04-0917:00:34,0,2019-04-09,17:00:34,Dinheiro,7.5,voucher - alelo,voucher,alelo
27894,4012019-04-0918:22:12,0,2019-04-09,18:22:12,Dinheiro,2.0,debito - elo,debito,elo
27895,4012019-04-1012:30:00,5920,2019-04-10,12:30:00,Cartão,5.0,credito - visa,credito,visa
27896,4012019-04-1012:57:28,8387,2019-04-10,12:57:28,Cartão,4.0,credito - elo,credito,elo
27897,4012019-04-1013:42:35,0,2019-04-10,13:42:35,Dinheiro,9.0,credito - visa,credito,visa
27898,4012019-04-1111:49:44,5782,2019-04-11,11:49:44,Cartão,4.0,debito - elo,debito,elo
27899,4012019-04-1117:09:36,0,2019-04-11,17:09:36,Dinheiro,2.55,voucher - vr,voucher,vr
27900,4012019-04-1216:25:53,8066,2019-04-12,16:25:53,Cartão,2.5,voucher - sodexo,voucher,sodexo
27901,4012019-04-1217:16:44,5117,2019-04-12,17:16:44,Cartão,4.4,credito - mastercard,credito,mastercard
27902,4012019-04-1311:37:48,0,2019-04-13,11:37:48,Dinheiro,9.0,credito - visa,credito,visa
27903,4012019-04-1317:40:12,5696,2019-04-13,17:40:12,Cartão,7.5,debito - elo,debito,elo
27904,4012019-04-1418:38:47,0,2019-04-14,18:38:47,Dinheiro,7.75,credito - mastercard,credito,mastercard
27905,4012019-04-1507:32:26,0,2019-04-15,07:32:26,Dinheiro,2.5,credito - mastercard,credito,mastercard
27906,4012019-04-1608:46:00,0,2019-04-16,08:46:00,Dinheiro,7.5,voucher - ticket,voucher,ticket
27907,4012019-04-1710:47:53,8222,2019-04-17,10:47:53,Cartão,9.75,credito - elo,credito,elo
27908,4012019-04-1907:32:26,0,2019-04-19,07:32:26,Dinheiro,2.5,credito - elo,credito,elo
27909,4012019-04-2010:08:27,0,2019-04-20,10:08:27,Dinheiro,6.0,credito - elo,credito,elo
27910,4012019-04-2015:14:10,0,2019-04-20,15:14:10,Dinheiro,8.25,credito - visa,credito,visa
27911,4012019-04-2108:06:12,0,2019-04-21,08:06:12,Dinheiro,15.33,credito - visa,credito,visa
27912,4012019-04-2408:07:13,0,2019-04-24,08:07:13,Dinheiro,6.5,credito - mastercard,credito,mastercard
27913,4012019-04-2412:24:00,748,2019-04-24,12:24:00,Cartão,4.0,voucher - vr,voucher,vr
27914,4012019-04-2609:41:44,0,2019-04-26,09:41:44,Dinheiro,5.0,voucher - sodexo,voucher,sodexo
27915,4012019-04-2712:27:21,0,2019-04-27,12:27:21,Dinheiro,6.0,voucher - ticket,voucher,ticket
27916,4012019-04-2715:25:37,0,2019-04-27,15:25:37,Dinheiro,9.1,credito - elo,credito,elo
27917,4012019-04-2817:20:38,5560,2019-04-28,17:20:38,Cartão,6.0,debito - visa,debito,visa
27918,4012019-04-2918:06:35,0,2019-04-29,18:06:35,Dinheiro,2.1,voucher - ticket,voucher,ticket
27919,40122019-04-2612:34:10,281,2019-04-26,12:34:10,Cartão,3.0,credito - elo,credito,elo
27920,40132019-04-2314:25:15,0,2019-04-23,14:25:15,Dinheiro,8.25,debito - mastercard,debito,mastercard
27921,40142019-04-2417:35:54,386,2019-04-24,17:35:54,Cartão,7.0,voucher - ticket,voucher,ticket
27922,40152019-04-2717:19:28,45,2019-04-27,17:19:28,Cartão,7.0,voucher - sodexo,voucher,sodexo
27923,40162019-04-2416:45:22,0,2019-04-24,16:45:22,Dinheiro,5.0,debito - visa,debito,visa
27924,40172019-04-2311:22:37,25,2019-04-23,11:22:37,Cartão,5.1,debito - visa,debito,visa
27925,40182019-04-2413:11:40,0,2019-04-24,13:11:40,Dinheiro,8.0,voucher - alelo,voucher,alelo
27926,40192019-04-2319:47:23,379,2019-04-23,19:47:23,Cartão,3.0,voucher - vr,voucher,vr
27927,402019-04-0512:41:36,552,2019-04-05,12:41:36,Cartão,6.0,credito - visa,credito,visa
27928,402019-04-0613:44:08,5883,2019-04-06,13:44:08,Cartão,6.0,debito - visa,debito,visa
27929,402019-04-0613:53:30,735,2019-04-06,13:53:30,Cartão,3.75,credito - visa,credito,visa
27930,402019-04-0616:43:39,8325,2019-04-06,16:43:39,Cartão,5.0,voucher - sodexo,voucher,sodexo
27931,402019-04-0707:44:43,5157,2019-04-07,07:44:43,Cartão,8.5,debito - visa,debito,visa
