transaction_id,card_id,transaction_date,transaction_time,payment_method,full_price,forma_pagamento,bandeira
9172019-04-0516:57:35,8403,2019-04-05,16:57:35,Cartão,3.0,debito,mastercard
9172019-04-0617:35:23,5894,2019-04-06,17:35:23,Cartão,3.0,voucher,ticket
9172019-04-1808:11:54,0,2019-04-18,08:11:54,Dinheiro,6.5,credito,mastercard
9172019-04-1810:52:05,0,2019-04-18,10:52:05,Dinheiro,5.45,voucher,alelo
9172019-04-1811:25:21,0,2019-04-18,11:25:21,Dinheiro,3.0,credito,visa
9172019-04-2015:50:04,8048,2019-04-20,15:50:04,Cartão,49.5,credito,mastercard
9172019-04-2411:39:27,423,2019-04-24,11:39:27,Cartão,9.95,credito,visa
9172019-04-2508:13:57,0,2019-04-25,08:13:57,Dinheiro,5.0,voucher,ticket
9172019-04-2510:56:08,0,2019-04-25,10:56:08,Dinheiro,8.75,credito,elo
9182019-04-0219:12:48,594,2019-04-02,19:12:48,Cartão,6.75,debito,mastercard
9182019-04-0613:49:50,5847,2019-04-06,13:49:50,Cartão,8.5,debito,visa
9182019-04-0617:27:18,8177,2019-04-06,17:27:18,Cartão,2.55,voucher,alelo
9182019-04-1507:32:20,0,2019-04-15,07:32:20,Dinheiro,2.5,credito,mastercard
9182019-04-1509:49:56,0,2019-04-15,09:49:56,Dinheiro,7.5,voucher,sodexo
9182019-04-1806:32:25,5787,2019-04-18,06:32:25,Cartão,6.1,voucher,sodexo
9182019-04-1907:32:20,0,2019-04-19,07:32:20,Dinheiro,2.5,voucher,sodexo
9182019-04-2117:16:01,0,2019-04-21,17:16:01,Dinheiro,4.0,voucher,vr
9182019-04-2312:20:49,495,2019-04-23,12:20:49,Cartão,7.25,debito,elo
9182019-04-2509:07:18,5440,2019-04-25,09:07:18,Cartão,5.0,credito,mastercard
9182019-04-2510:15:12,8157,2019-04-25,10:15:12,Cartão,8.5,voucher,ticket
9192019-04-0119:06:41,675,2019-04-01,19:06:41,Cartão,2.5,credito,elo
9192019-04-0213:54:42,5083,2019-04-02,13:54:42,Cartão,6.0,credito,elo
9192019-04-0218:35:41,8325,2019-04-02,18:35:41,Cartão,4.0,voucher,sodexo
9192019-04-1707:38:29,8433,2019-04-17,07:38:29,Cartão,14.95,debito,mastercard
9192019-04-1707:41:41,0,2019-04-17,07:41:41,Dinheiro,7.0,voucher,alelo
9192019-04-1807:26:36,0,2019-04-18,07:26:36,Dinheiro,8.35,credito,elo
9192019-04-2020:10:11,0,2019-04-20,20:10:11,Dinheiro,6.0,credito,mastercard
9192019-04-2406:39:54,0,2019-04-24,06:39:54,Dinheiro,2.45,debito,visa
9192019-04-2410:20:37,5672,2019-04-24,10:20:37,Cartão,4.55,voucher,sodexo
9192019-04-2415:50:31,0,2019-04-24,15:50:31,Dinheiro,2.0,credito,mastercard
92019-04-0109:22:18,5910,2019-04-01,09:22:18,Cartão,5.0,credito,elo
92019-04-0312:38:33,8450,2019-04-03,12:38:33,Cartão,2.55,voucher,ticket
92019-04-0511:21:55,530,2019-04-05,11:21:55,Cartão,5.0,voucher,ticket
92019-04-0618:02:34,674,2019-04-06,18:02:34,Cartão,2.5,debito,elo
92019-04-0707:06:49,224,2019-04-07,07:06:49,Cartão,5.0,debito,visa
92019-04-0707:59:49,5040,2019-04-07,07:59:49,Cartão,6.2,voucher,alelo
92019-04-0708:27:39,0,2019-04-07,08:27:39,Dinheiro,3.0,voucher,ticket
92019-04-0807:44:43,0,2019-04-08,07:44:43,Dinheiro,5.0,credito,mastercard
92019-04-0808:54:36,76,2019-04-08,08:54:36,Cartão,9.5,voucher,alelo
92019-04-0809:52:13,0,2019-04-08,09:52:13,Dinheiro,3.1,voucher,vr
92019-04-0907:32:28,0,2019-04-09,07:32:28,Dinheiro,6.0,credito,elo
92019-04-0910:52:04,58,2019-04-09,10:52:04,Cartão,3.0,debito,visa
92019-04-0910:52:20,0,2019-04-09,10:52:20,Dinheiro,4.4,credito,mastercard
92019-04-1007:20:32,8219,2019-04-10,07:20:32,Cartão,9.25,voucher,alelo
92019-04-1008:52:05,0,2019-04-10,08:52:05,Dinheiro,9.3,voucher,sodexo
92019-04-1009:38:29,0,2019-04-10,09:38:29,Dinheiro,5.35,voucher,ticket
92019-04-1107:59:28,106,2019-04-11,07:59:28,Cartão,2.2,credito,elo
92019-04-1108:33:36,0,2019-04-11,08:33:36,Dinheiro,4.4,debito,mastercard
92019-04-1110:34:34,5664,2019-04-11,10:34:34,Cartão,10.7,debito,elo
92019-04-1207:02:44,0,2019-04-12,07:02:44,Dinheiro,3.5,voucher,ticket
92019-04-1208:30:59,5608,2019-04-12,08:30:59,Cartão,3.5,voucher,sodexo
92019-04-1209:51:58,8106,2019-04-12,09:51:58,Cartão,3.5,credito,visa
92019-04-1309:00:15,0,2019-04-13,09:00:15,Dinheiro,9.5,debito,elo
92019-04-1309:40:35,0,2019-04-13,09:40:35,Dinheiro,9.25,voucher,ticket
92019-04-1309:50:34,0,2019-04-13,09:50:34,Dinheiro,6.0,voucher,sodexo
92019-04-1408:47:06,0,2019-04-14,08:47:06,Dinheiro,17.3,voucher,alelo
92019-04-1408:55:50,0,2019-04-14,08:55:50,Dinheiro,18.55,voucher,alelo
92019-04-1409:34:18,0,2019-04-14,09:34:18,Dinheiro,5.0,debito,elo
92019-04-1508:28:48,0,2019-04-15,08:28:48,Dinheiro,2.5,debito,mastercard
92019-04-1608:30:29,0,2019-04-16,08:30:29,Dinheiro,13.25,credito,elo
92019-04-1808:02:31,0,2019-04-18,08:02:31,Dinheiro,9.1,debito,mastercard
92019-04-1908:28:48,0,2019-04-19,08:28:48,Dinheiro,2.5,voucher,vr
92019-04-2007:32:36,0,2019-04-20,07:32:36,Dinheiro,2.5,debito,elo
92019-04-2008:16:41,0,2019-04-20,08:16:41,Dinheiro,7.5,credito,visa
92019-04-2109:27:52,0,2019-04-21,09:27:52,Dinheiro,12.25,voucher,alelo
92019-04-2109:34:18,0,2019-04-21,09:34:18,Dinheiro,5.0,voucher,sodexo
92019-04-2314:12:20,0,2019-04-23,14:12:20,Dinheiro,3.0,debito,mastercard
92019-04-2406:00:31,0,2019-04-24,06:00:31,Dinheiro,8.3,credito,elo
92019-04-2410:42:54,0,2019-04-24,10:42:54,Dinheiro,3.5,voucher,sodexo
92019-04-2710:40:25,5159,2019-04-27,10:40:25,Cartão,5.0,voucher,alelo
92019-04-2710:59:01,8020,2019-04-27,10:59:01,Cartão,3.75,voucher,sodexo
92019-04-2811:39:03,0,2019-04-28,11:39:03,Dinheiro,3.5,debito,visa
92019-04-2816:15:30,5163,2019-04-28,16:15:30,Cartão,5.45,voucher,ticket
9202019-04-0314:02:32,5108,2019-04-03,14:02:32,Cartão,3.1,voucher,sodexo
9202019-04-0512:15:42,59,2019-04-05,12:15:42,Cartão,11.0,voucher,sodexo
9202019-04-0614:03:12,8263,2019-04-06,14:03:12,Cartão,3.0,debito,elo
9202019-04-1609:21:11,0,2019-04-16,09:21:11,Dinheiro,8.5,credito,mastercard
9202019-04-1810:04:20,0,2019-04-18,10:04:20,Dinheiro,4.75,debito,elo
9202019-04-1909:00:12,8335,2019-04-19,09:00:12,Cartão,20.2,credito,elo
9202019-04-2014:55:13,8288,2019-04-20,14:55:13,Cartão,3.5,credito,mastercard
9202019-04-2511:10:24,0,2019-04-25,11:10:24,Dinheiro,4.55,credito,elo
9202019-04-2609:44:15,5469,2019-04-26,09:44:15,Cartão,3.0,voucher,alelo
9202019-04-2712:05:25,0,2019-04-27,12:05:25,Dinheiro,5.0,voucher,alelo
9212019-04-0111:44:31,773,2019-04-01,11:44:31,Cartão,2.55,credito,visa
9212019-04-0114:45:16,5453,2019-04-01,14:45:16,Cartão,3.0,credito,mastercard
9212019-04-0615:09:02,8426,2019-04-06,15:09:02,Cartão,2.5,debito,elo
9212019-04-1506:50:19,0,2019-04-15,06:50:19,Dinheiro,6.0,credito,visa
9212019-04-1708:34:52,0,2019-04-17,08:34:52,Dinheiro,4.0,debito,elo
9212019-04-1808:16:36,0,2019-04-18,08:16:36,Dinheiro,3.0,voucher,alelo
9212019-04-2014:44:04,0,2019-04-20,14:44:04,Dinheiro,7.0,voucher,vr
9212019-04-2208:02:55,0,2019-04-22,08:02:55,Dinheiro,5.0,credito,mastercard
9212019-04-2407:26:29,0,2019-04-24,07:26:29,Dinheiro,2.5,debito,mastercard
9212019-04-2808:14:57,119,2019-04-28,08:14:57,Cartão,6.2,debito,mastercard
922019-04-0212:43:43,152,2019-04-02,12:43:43,Cartão,6.75,credito,visa
922019-04-0407:00:31,5243,2019-04-04,07:00:31,Cartão,2.5,voucher,vr
922019-04-0417:09:46,8247,2019-04-04,17:09:46,Cartão,4.0,voucher,alelo
922019-04-0619:16:53,243,2019-04-06,19:16:53,Cartão,2.5,credito,mastercard
922019-04-0707:09:45,750,2019-04-07,07:09:45,Cartão,3.5,voucher,ticket
922019-04-0709:05:19,5598,2019-04-07,09:05:19,Cartão,33.05,debito,visa
922019-04-0710:34:43,8451,2019-04-07,10:34:43,Cartão,6.0,voucher,sodexo
922019-04-0808:25:19,0,2019-04-08,08:25:19,Dinheiro,6.0,debito,elo
922019-04-0808:46:00,0,2019-04-08,08:46:00,Dinheiro,3.75,voucher,vr
922019-04-0809:56:24,382,2019-04-08,09:56:24,Cartão,6.1,credito,mastercard
922019-04-0907:27:27,0,2019-04-09,07:27:27,Dinheiro,5.0,debito,visa
922019-04-0908:07:33,230,2019-04-09,08:07:33,Cartão,3.0,voucher,alelo
922019-04-0909:42:16,5058,2019-04-09,09:42:16,Cartão,30.5,voucher,vr
922019-04-1008:27:19,0,2019-04-10,08:27:19,Dinheiro,4.0,voucher,sodexo
922019-04-1008:34:46,571,2019-04-10,08:34:46,Cartão,3.0,credito,elo
922019-04-1010:42:06,0,2019-04-10,10:42:06,Dinheiro,3.0,voucher,sodexo
922019-04-1108:57:54,5783,2019-04-11,08:57:54,Cartão,5.1,voucher,sodexo
922019-04-1109:10:20,438,2019-04-11,09:10:20,Cartão,9.3,voucher,vr
922019-04-1109:38:07,8269,2019-04-11,09:38:07,Cartão,7.0,credito,mastercard
922019-04-1208:55:51,0,2019-04-12,08:55:51,Dinheiro,3.0,debito,visa
922019-04-1209:09:06,5376,2019-04-12,09:09:06,Cartão,4.4,credito,visa
922019-04-1210:04:27,0,2019-04-12,10:04:27,Dinheiro,9.3,debito,mastercard
922019-04-1307:02:34,0,2019-04-13,07:02:34,Dinheiro,3.0,debito,elo
922019-04-1309:18:33,0,2019-04-13,09:18:33,Dinheiro,8.0,voucher,sodexo
922019-04-1309:51:57,0,2019-04-13,09:51:57,Dinheiro,6.0,voucher,ticket
922019-04-1409:14:19,0,2019-04-14,09:14:19,Dinheiro,6.0,debito,mastercard
922019-04-1409:22:04,0,2019-04-14,09:22:04,Dinheiro,31.0,voucher,alelo
922019-04-1410:35:25,0,2019-04-14,10:35:25,Dinheiro,6.0,voucher,vr
922019-04-1507:31:14,0,2019-04-15,07:31:14,Dinheiro,7.5,voucher,alelo
922019-04-1707:56:01,0,2019-04-17,07:56:01,Dinheiro,3.0,voucher,vr
922019-04-1907:06:32,0,2019-04-19,07:06:32,Dinheiro,5.0,debito,mastercard
922019-04-1907:31:14,0,2019-04-19,07:31:14,Dinheiro,7.5,debito,visa
922019-04-2007:34:40,764,2019-04-20,07:34:40,Cartão,2.45,voucher,alelo
922019-04-2008:03:10,0,2019-04-20,08:03:10,Dinheiro,3.75,credito,visa
922019-04-2009:38:17,0,2019-04-20,09:38:17,Dinheiro,18.25,voucher,alelo
922019-04-2109:22:04,0,2019-04-21,09:22:04,Dinheiro,31.0,debito,elo
922019-04-2209:48:51,0,2019-04-22,09:48:51,Dinheiro,3.0,voucher,sodexo
922019-04-2607:28:30,0,2019-04-26,07:28:30,Dinheiro,6.0,voucher,vr
922019-04-2709:04:58,0,2019-04-27,09:04:58,Dinheiro,3.5,voucher,ticket
922019-04-2710:57:37,0,2019-04-27,10:57:37,Dinheiro,23.75,debito,elo
922019-04-2718:05:54,0,2019-04-27,18:05:54,Dinheiro,5.0,voucher,vr
922019-04-2907:09:27,5773,2019-04-29,07:09:27,Cartão,2.5,credito,visa
922019-04-2911:31:09,8301,2019-04-29,11:31:09,Cartão,7.0,debito,visa
9222019-04-0512:55:54,740,2019-04-05,12:55:54,Cartão,9.0,voucher,alelo
9222019-04-0610:12:39,5008,2019-04-06,10:12:39,Cartão,3.5,credito,visa
9222019-04-0615:15:27,8362,2019-04-06,15:15:27,Cartão,3.0,voucher,vr
9222019-04-1608:17:34,468,2019-04-16,08:17:34,Cartão,2.5,voucher,alelo
9222019-04-1609:50:28,0,2019-04-16,09:50:28,Dinheiro,3.75,credito,visa
9222019-04-1911:17:44,8296,2019-04-19,11:17:44,Cartão,8.0,voucher,sodexo
9222019-04-2112:15:22,0,2019-04-21,12:15:22,Dinheiro,3.0,credito,visa
9222019-04-2306:33:54,5393,2019-04-23,06:33:54,Cartão,9.0,debito,visa
9222019-04-2308:42:07,0,2019-04-23,08:42:07,Dinheiro,3.5,voucher,alelo
9222019-04-2407:25:39,0,2019-04-24,07:25:39,Dinheiro,4.5,debito,visa
9232019-04-0113:44:26,740,2019-04-01,13:44:26,Cartão,3.1,credito,mastercard
9232019-04-0510:02:28,5091,2019-04-05,10:02:28,Cartão,2.45,debito,mastercard
9232019-04-0511:18:29,8429,2019-04-05,11:18:29,Cartão,3.0,debito,visa
9232019-04-1507:07:12,0,2019-04-15,07:07:12,Dinheiro,3.5,voucher,ticket
9232019-04-1607:57:05,8049,2019-04-16,07:57:05,Cartão,5.0,debito,visa
9232019-04-1706:26:15,0,2019-04-17,06:26:15,Dinheiro,9.9,credito,elo
9232019-04-1907:07:12,0,2019-04-19,07:07:12,Dinheiro,3.5,credito,visa
9232019-04-2014:03:25,8322,2019-04-20,14:03:25,Cartão,2.5,voucher,ticket
9232019-04-2308:59:20,0,2019-04-23,08:59:20,Dinheiro,4.25,debito,visa
9232019-04-2410:18:00,5320,2019-04-24,10:18:00,Cartão,9.0,credito,visa
9232019-04-2510:21:15,8102,2019-04-25,10:21:15,Cartão,3.0,voucher,vr
9242019-04-0112:58:53,743,2019-04-01,12:58:53,Cartão,6.2,voucher,alelo
9242019-04-0411:35:38,5858,2019-04-04,11:35:38,Cartão,6.5,debito,visa
9242019-04-0617:06:57,8471,2019-04-06,17:06:57,Cartão,9.25,credito,elo
9242019-04-1510:37:53,0,2019-04-15,10:37:53,Dinheiro,6.0,debito,mastercard
9242019-04-1609:24:31,0,2019-04-16,09:24:31,Dinheiro,4.75,voucher,ticket
9242019-04-1708:04:53,0,2019-04-17,08:04:53,Dinheiro,7.0,credito,mastercard
9242019-04-2017:07:53,0,2019-04-20,17:07:53,Dinheiro,7.5,credito,visa
9242019-04-2310:52:14,0,2019-04-23,10:52:14,Dinheiro,7.5,voucher,vr
9242019-04-2406:55:06,0,2019-04-24,06:55:06,Dinheiro,2.45,voucher,alelo
9242019-04-2910:26:16,0,2019-04-29,10:26:16,Dinheiro,10.5,voucher,sodexo
9252019-04-0207:48:26,5756,2019-04-02,07:48:26,Cartão,7.75,credito,mastercard
9252019-04-0414:35:11,499,2019-04-04,14:35:11,Cartão,3.5,debito,mastercard
9252019-04-0617:46:46,8147,2019-04-06,17:46:46,Cartão,6.0,credito,visa
9252019-04-1507:41:35,0,2019-04-15,07:41:35,Dinheiro,25.1,voucher,sodexo
9252019-04-1706:34:55,0,2019-04-17,06:34:55,Dinheiro,25.0,credito,elo
9252019-04-1906:42:31,0,2019-04-19,06:42:31,Dinheiro,2.0,debito,visa
9252019-04-1907:41:35,0,2019-04-19,07:41:35,Dinheiro,25.1,credito,mastercard
9252019-04-2113:13:49,0,2019-04-21,13:13:49,Dinheiro,2.5,credito,mastercard
9252019-04-2206:24:12,0,2019-04-22,06:24:12,Dinheiro,6.6,debito,mastercard
9252019-04-2307:01:05,0,2019-04-23,07:01:05,Dinheiro,3.75,debito,visa
9252019-04-2816:46:54,0,2019-04-28,16:46:54,Dinheiro,3.0,debito,mastercard
9262019-04-0112:14:26,8429,2019-04-01,12:14:26,Cartão,6.2,credito,visa
9262019-04-0414:12:15,498,2019-04-04,14:12:15,Cartão,3.0,voucher,sodexo
9262019-04-0616:32:58,5473,2019-04-06,16:32:58,Cartão,7.5,voucher,alelo
9262019-04-1707:46:21,0,2019-04-17,07:46:21,Dinheiro,2.0,credito,visa
9262019-04-1709:29:00,0,2019-04-17,09:29:00,Dinheiro,7.5,credito,mastercard
9262019-04-1909:24:45,0,2019-04-19,09:24:45,Dinheiro,6.5,voucher,sodexo
9262019-04-2014:56:53,0,2019-04-20,14:56:53,Dinheiro,8.25,debito,visa
9262019-04-2406:30:20,8288,2019-04-24,06:30:20,Cartão,2.5,voucher,ticket
9262019-04-2607:24:54,0,2019-04-26,07:24:54,Dinheiro,6.2,debito,mastercard
9262019-04-2919:38:30,0,2019-04-29,19:38:30,Dinheiro,4.4,voucher,alelo
9272019-04-0211:59:25,321,2019-04-02,11:59:25,Cartão,3.1,voucher,ticket
9272019-04-0215:10:48,8310,2019-04-02,15:10:48,Cartão,2.5,voucher,ticket
9272019-04-0607:26:14,5428,2019-04-06,07:26:14,Cartão,6.2,credito,visa
9272019-04-1509:00:25,0,2019-04-15,09:00:25,Dinheiro,6.0,debito,mastercard
9272019-04-1606:24:05,0,2019-04-16,06:24:05,Dinheiro,5.8,voucher,vr
9272019-04-1907:33:33,0,2019-04-19,07:33:33,Dinheiro,49.75,credito,mastercard
9272019-04-1909:00:25,0,2019-04-19,09:00:25,Dinheiro,6.0,credito,visa
9272019-04-2116:29:58,0,2019-04-21,16:29:58,Dinheiro,3.0,credito,mastercard
9272019-04-2208:07:49,0,2019-04-22,08:07:49,Dinheiro,25.5,voucher,vr
9272019-04-2311:15:49,8466,2019-04-23,11:15:49,Cartão,3.25,credito,mastercard
9272019-04-2617:50:13,0,2019-04-26,17:50:13,Dinheiro,4.0,credito,visa
9282019-04-0119:18:03,8335,2019-04-01,19:18:03,Cartão,10.75,debito,mastercard
9282019-04-0218:17:52,184,2019-04-02,18:17:52,Cartão,7.0,voucher,sodexo
9282019-04-0411:29:36,5731,2019-04-04,11:29:36,Cartão,7.5,voucher,alelo
9282019-04-1508:16:41,0,2019-04-15,08:16:41,Dinheiro,9.5,debito,visa
9282019-04-1509:18:32,0,2019-04-15,09:18:32,Dinheiro,3.5,credito,visa
9282019-04-1906:58:59,0,2019-04-19,06:58:59,Dinheiro,6.0,voucher,vr
9282019-04-1908:16:41,0,2019-04-19,08:16:41,Dinheiro,9.5,voucher,sodexo
9282019-04-2016:05:14,0,2019-04-20,16:05:14,Dinheiro,3.0,credito,elo
9282019-04-2309:33:02,0,2019-04-23,09:33:02,Dinheiro,5.0,voucher,ticket
9282019-04-2408:42:53,5221,2019-04-24,08:42:53,Cartão,6.0,debito,elo
9282019-04-2908:36:25,0,2019-04-29,08:36:25,Dinheiro,2.5,voucher,alelo
9292019-04-0413:58:53,371,2019-04-04,13:58:53,Cartão,8.5,credito,mastercard
9292019-04-0508:44:47,5924,2019-04-05,08:44:47,Cartão,6.0,voucher,ticket
9292019-04-0610:46:57,8129,2019-04-06,10:46:57,Cartão,3.0,voucher,alelo
9292019-04-1507:10:05,0,2019-04-15,07:10:05,Dinheiro,7.5,debito,visa
9292019-04-1906:42:51,0,2019-04-19,06:42:51,Dinheiro,12.55,credito,elo
9292019-04-1907:08:17,0,2019-04-19,07:08:17,Dinheiro,2.5,credito,mastercard
9292019-04-1907:10:05,0,2019-04-19,07:10:05,Dinheiro,7.5,credito,elo
9292019-04-2012:37:15,0,2019-04-20,12:37:15,Dinheiro,5.0,debito,elo
9292019-04-2208:28:10,745,2019-04-22,08:28:10,Cartão,5.1,debito,elo
9292019-04-2308:29:04,0,2019-04-23,08:29:04,Dinheiro,9.8,credito,mastercard
9292019-04-2608:33:42,0,2019-04-26,08:33:42,Dinheiro,7.5,debito,visa
9302019-04-0311:57:06,135,2019-04-03,11:57:06,Cartão,3.0,debito,elo
9302019-04-0511:52:05,5592,2019-04-05,11:52:05,Cartão,6.25,voucher,vr
9302019-04-0518:03:43,8461,2019-04-05,18:03:43,Cartão,3.0,credito,visa
9302019-04-1708:31:37,0,2019-04-17,08:31:37,Dinheiro,3.0,credito,mastercard
9302019-04-1907:53:22,0,2019-04-19,07:53:22,Dinheiro,3.5,credito,elo
9302019-04-1909:43:41,0,2019-04-19,09:43:41,Dinheiro,2.5,voucher,ticket
9302019-04-2117:08:09,0,2019-04-21,17:08:09,Dinheiro,6.0,voucher,vr
9302019-04-2211:03:02,8297,2019-04-22,11:03:02,Cartão,3.5,voucher,sodexo
9302019-04-2406:39:47,0,2019-04-24,06:39:47,Dinheiro,9.0,voucher,vr
9302019-04-2419:24:58,0,2019-04-24,19:24:58,Dinheiro,5.0,voucher,ticket
9312019-04-0212:12:43,5476,2019-04-02,12:12:43,Cartão,3.75,debito,visa
9312019-04-0510:07:26,8100,2019-04-05,10:07:26,Cartão,9.75,voucher,ticket
9312019-04-0512:35:02,91,2019-04-05,12:35:02,Cartão,3.75,debito,mastercard
9312019-04-1510:58:40,0,2019-04-15,10:58:40,Dinheiro,9.5,voucher,vr
9312019-04-1607:17:13,0,2019-04-16,07:17:13,Dinheiro,2.5,debito,visa
9312019-04-1710:04:29,0,2019-04-17,10:04:29,Dinheiro,5.0,credito,visa
9312019-04-2015:51:12,0,2019-04-20,15:51:12,Dinheiro,6.2,credito,elo
9312019-04-2308:48:21,0,2019-04-23,08:48:21,Dinheiro,2.5,debito,visa
9312019-04-2410:23:59,0,2019-04-24,10:23:59,Dinheiro,9.5,debito,mastercard
9312019-04-2814:27:57,596,2019-04-28,14:27:57,Cartão,3.0,credito,mastercard
932019-04-0218:33:59,112,2019-04-02,18:33:59,Cartão,2.5,voucher,ticket
932019-04-0408:10:15,5365,2019-04-04,08:10:15,Cartão,5.1,voucher,alelo
932019-04-0412:36:01,8308,2019-04-04,12:36:01,Cartão,5.0,credito,mastercard
932019-04-0617:59:35,545,2019-04-06,17:59:35,Cartão,6.0,debito,elo
932019-04-0709:08:30,0,2019-04-07,09:08:30,Dinheiro,6.2,voucher,sodexo
932019-04-0709:13:58,610,2019-04-07,09:13:58,Cartão,3.0,credito,visa
932019-04-0709:59:35,0,2019-04-07,09:59:35,Dinheiro,7.0,debito,elo
932019-04-0807:47:41,5721,2019-04-08,07:47:41,Cartão,3.0,debito,elo
932019-04-0809:09:41,0,2019-04-08,09:09:41,Dinheiro,5.0,debito,elo
932019-04-0810:27:56,0,2019-04-08,10:27:56,Dinheiro,14.95,debito,mastercard
932019-04-0908:00:14,5020,2019-04-09,08:00:14,Cartão,3.1,voucher,sodexo
932019-04-0908:07:54,0,2019-04-09,08:07:54,Dinheiro,6.0,debito,visa
932019-04-0909:31:23,538,2019-04-09,09:31:23,Cartão,6.0,credito,elo
932019-04-1006:57:23,8244,2019-04-10,06:57:23,Cartão,2.0,credito,visa
932019-04-1007:13:39,529,2019-04-10,07:13:39,Cartão,5.1,debito,elo
932019-04-1009:20:11,5605,2019-04-10,09:20:11,Cartão,6.0,debito,elo
932019-04-1109:01:47,5112,2019-04-11,09:01:47,Cartão,5.0,voucher,sodexo
932019-04-1109:46:17,0,2019-04-11,09:46:17,Dinheiro,3.0,credito,visa
932019-04-1110:24:35,8257,2019-04-11,10:24:35,Cartão,2.2,voucher,alelo
932019-04-1209:10:44,0,2019-04-12,09:10:44,Dinheiro,6.0,debito,visa
932019-04-1210:03:37,5535,2019-04-12,10:03:37,Cartão,13.85,voucher,sodexo
932019-04-1210:51:49,549,2019-04-12,10:51:49,Cartão,9.35,credito,visa
932019-04-1309:06:15,0,2019-04-13,09:06:15,Dinheiro,3.0,credito,elo
932019-04-1309:17:20,289,2019-04-13,09:17:20,Cartão,10.35,credito,mastercard
932019-04-1310:53:29,5269,2019-04-13,10:53:29,Cartão,5.0,debito,visa
932019-04-1409:44:31,0,2019-04-14,09:44:31,Dinheiro,2.5,debito,mastercard
932019-04-1410:15:56,335,2019-04-14,10:15:56,Cartão,5.5,debito,elo
932019-04-1410:41:49,0,2019-04-14,10:41:49,Dinheiro,4.75,voucher,alelo
932019-04-1608:48:08,5755,2019-04-16,08:48:08,Cartão,3.0,debito,elo
932019-04-1610:14:46,0,2019-04-16,10:14:46,Dinheiro,8.5,debito,mastercard
932019-04-1707:41:34,0,2019-04-17,07:41:34,Dinheiro,9.5,voucher,sodexo
932019-04-2008:50:44,0,2019-04-20,08:50:44,Dinheiro,27.75,voucher,ticket
932019-04-2010:01:10,0,2019-04-20,10:01:10,Dinheiro,5.85,credito,visa
932019-04-2110:15:56,335,2019-04-21,10:15:56,Cartão,5.5,debito,mastercard
932019-04-2110:43:40,0,2019-04-21,10:43:40,Dinheiro,2.5,debito,visa
932019-04-2218:27:28,0,2019-04-22,18:27:28,Dinheiro,5.0,voucher,vr
932019-04-2507:18:35,0,2019-04-25,07:18:35,Dinheiro,2.2,credito,elo
932019-04-2607:31:23,5086,2019-04-26,07:31:23,Cartão,6.3,credito,visa
932019-04-2707:08:06,0,2019-04-27,07:08:06,Dinheiro,3.0,credito,elo
932019-04-2708:48:32,8232,2019-04-27,08:48:32,Cartão,3.5,credito,elo
932019-04-2910:06:17,8043,2019-04-29,10:06:17,Cartão,7.5,credito,visa
932019-04-2913:41:35,5692,2019-04-29,13:41:35,Cartão,6.25,voucher,vr
9322019-04-0112:18:07,5324,2019-04-01,12:18:07,Cartão,4.4,voucher,alelo
9322019-04-0115:55:09,296,2019-04-01,15:55:09,Cartão,5.0,voucher,sodexo
9322019-04-0317:31:11,8440,2019-04-03,17:31:11,Cartão,6.0,debito,elo
9322019-04-1509:45:52,0,2019-04-15,09:45:52,Dinheiro,4.75,debito,mastercard
9322019-04-1610:00:20,0,2019-04-16,10:00:20,Dinheiro,10.5,debito,visa
9322019-04-1809:15:08,0,2019-04-18,09:15:08,Dinheiro,12.7,debito,visa
9322019-04-2014:06:28,0,2019-04-20,14:06:28,Dinheiro,4.6,credito,visa
9322019-04-2409:38:49,0,2019-04-24,09:38:49,Dinheiro,8.0,credito,mastercard
9322019-04-2507:15:14,5819,2019-04-25,07:15:14,Cartão,3.0,credito,visa
9322019-04-2918:20:39,0,2019-04-29,18:20:39,Dinheiro,3.0,debito,elo
9332019-04-0110:51:17,5746,2019-04-01,10:51:17,Cartão,3.0,credito,mastercard
9332019-04-0214:03:28,464,2019-04-02,14:03:28,Cartão,3.0,debito,mastercard
9332019-04-0512:56:44,8232,2019-04-05,12:56:44,Cartão,3.0,voucher,alelo
9332019-04-1509:13:11,0,2019-04-15,09:13:11,Dinheiro,3.5,voucher,sodexo
9332019-04-1510:38:46,0,2019-04-15,10:38:46,Dinheiro,2.5,voucher,alelo
9332019-04-1909:13:11,0,2019-04-19,09:13:11,Dinheiro,3.5,debito,visa
9332019-04-1909:38:09,0,2019-04-19,09:38:09,Dinheiro,3.0,debito,mastercard
9332019-04-2116:25:32,0,2019-04-21,16:25:32,Dinheiro,5.35,voucher,sodexo
9332019-04-2309:08:28,0,2019-04-23,09:08:28,Dinheiro,3.0,credito,visa
9332019-04-2309:23:46,0,2019-04-23,09:23:46,Dinheiro,6.75,voucher,alelo
9332019-04-2616:12:43,95,2019-04-26,16:12:43,Cartão,6.2,voucher,sodexo
9342019-04-0208:18:05,8403,2019-04-02,08:18:05,Cartão,7.5,debito,elo
9342019-04-0312:10:35,753,2019-04-03,12:10:35,Cartão,2.5,debito,visa
9342019-04-0313:04:48,5704,2019-04-03,13:04:48,Cartão,9.7,voucher,sodexo
9342019-04-1510:38:45,5151,2019-04-15,10:38:45,Cartão,5.85,debito,mastercard
